cycle,time_ps,state,lambda_meso,lambda_threo,selected_probability,energy_selected_kj_mol,meso_signed_volume_nm3,threo_signed_volume_nm3,meso_improper_deg,threo_improper_deg,bias_increment
862,13.62,0,0.0,1.0,0.9997404941823642,-156954.7597523626,-0.002604088650862216,0.0022694075891731996,34.074461667508,34.05801085568625,2.5
863,13.63,0,0.0,1.0,0.9992379978839214,-156909.78008298902,-0.0027270093620631085,0.0029164141278256893,34.29042187076953,39.89755806234738,2.5
864,13.64,0,0.0,1.0,0.2426638191430059,-156962.64008488719,-0.0024094191800326527,0.002540638564660876,29.83409605332104,36.83069408612243,2.5
865,13.65,1,0.1,0.9,0.9990197340092108,-156694.27342008037,-0.002789624931982088,0.0022977685764077895,35.36736595057096,33.135340125685005,2.5
866,13.66,1,0.1,0.9,0.9995842859593022,-156750.29503207305,-0.0028293259219838544,0.0026758364622211503,36.68899252496396,39.4356907498529,2.5
867,13.67,1,0.1,0.9,0.9931564037995891,-156656.48404067426,-0.0026846111397755006,0.0026258485629252707,34.98960211992171,38.62290249469551,2.5
868,13.68,1,0.1,0.9,0.9994442558545887,-156635.63689952937,-0.0024346476576585173,0.0021802660207950373,34.067624374136436,38.44608198677005,2.5
869,13.69,1,0.1,0.9,0.39081937075294837,-156803.02797601448,-0.0026135632478592225,0.002258092297576956,32.94924676555868,34.84702818905403,2.5
870,13.7,2,0.2,0.8,0.9971665609377847,-156656.5801940869,-0.0023780728516210195,0.002678670963163217,31.0520650461452,38.69936908749587,2.5
871,13.71,2,0.2,0.8,0.9944296538012763,-156593.3401774943,-0.002016809532267852,0.002757189980930888,25.51525298327416,40.37346610083942,2.5
872,13.72,3,0.30000000000000004,0.7,0.9676631437311979,-156621.51695775372,-0.002407504573748117,0.0024756974640414075,29.386930818562426,38.7758478926126,2.5
873,13.73,3,0.30000000000000004,0.7,0.9170747308738977,-156682.75190393376,-0.0025678783480581197,0.00215857720841492,30.648055500410507,35.77961169492141,2.5
874,13.74,3,0.30000000000000004,0.7,0.949385556578872,-156722.8879605267,-0.0024529669857299274,0.002245174446678994,31.559992043735875,33.82177977270856,2.5
875,13.75,4,0.4,0.6,0.7305855713454631,-156633.33578698785,-0.0022392710197251483,0.002713614234835627,28.99037671941151,34.2967565151664,2.5
876,13.76,3,0.30000000000000004,0.7,0.8974685269572877,-156634.15353362222,-0.0023417941600749476,0.002562488479566702,33.82981894274888,32.067620055939585,2.5
877,13.77,4,0.4,0.6,0.5157823084387859,-156623.8002559864,-0.0024797630767766027,0.0025089854298246854,32.194179001810454,34.19105968867497,2.5
878,13.78,3,0.30000000000000004,0.7,0.6209983482272375,-156763.0120822062,-0.002576254853948859,0.0022612848749749026,32.584094189892284,34.06060497947287,2.5
879,13.79,2,0.2,0.8,0.993466119955112,-156656.9928828788,-0.0023022571440107762,0.002597230143676062,27.710689987623628,38.86854228243293,2.5
880,13.8,2,0.2,0.8,0.9981925583699328,-156745.36894695123,-0.002037836815005702,0.002490584010244305,24.89012659927761,38.22806408554171,2.5
881,13.81,2,0.2,0.8,0.9412045706057593,-156635.8312043805,-0.002282457469327502,0.002433702551513069,29.153194616357723,38.80835682649252,2.5
882,13.82,1,0.1,0.9,0.9251930294851707,-156778.41675985765,-0.002717520932794067,0.002359488904800764,33.86746397350354,36.13631771716839,2.5
883,13.83,1,0.1,0.9,0.9386455071298968,-156780.7512508476,-0.002444025088759745,0.0024697200863029803,32.554977814520285,37.0660223952782,2.5
884,13.84,2,0.2,0.8,0.7575486535148529,-156695.95226920428,-0.0025121208679806566,0.0026752784188605132,35.74605763022056,38.885694076761126,2.5
885,13.85,1,0.1,0.9,0.8258584562421409,-156715.57913118074,-0.0025383677382762324,0.0026270237596582643,33.51655959103021,39.245518183112274,2.5
886,13.86,2,0.2,0.8,0.8282271284746324,-156729.49732441996,-0.0024355445434569236,0.0020675283775543375,33.230877191291945,33.198110315409906,2.5
887,13.87,3,0.30000000000000004,0.7,0.5114248667112219,-156751.32735330003,-0.0026468028179735406,0.002457499465649835,30.55136713071319,37.9561579818675,2.5
888,13.88,2,0.2,0.8,0.6571119580748683,-156642.25396940994,-0.0029187847284597498,0.0025528184603364284,33.14338999628236,35.75195004492604,2.5
889,13.89,2,0.2,0.8,0.2615315966646394,-156747.36143663948,-0.0023724892779323843,0.0025303100711355697,28.660668448633572,36.303938998804966,2.5
890,13.9,3,0.30000000000000004,0.7,0.8802678140601286,-156664.20372933976,-0.0023899368203708976,0.0026580948023342513,30.008629617136005,36.60343677361268,2.5
891,13.91,4,0.4,0.6,0.8575748327327419,-156655.9529900775,-0.0025672845593527303,0.002681313488268772,31.688500157489635,37.951615417889705,2.5
892,13.92,4,0.4,0.6,0.7979365969192542,-156658.29148645242,-0.0022679217517517242,0.002231036224593924,30.60974797637366,35.569746273705626,2.5
893,13.93,4,0.4,0.6,0.18974017619125916,-156738.04911601942,-0.0024229002343945463,0.002280320368045135,30.49564338996626,32.233010372792485,2.5
894,13.94,3,0.30000000000000004,0.7,0.9952239441891644,-156557.9025987359,-0.0022794441700961883,0.0025946894569080755,30.45623643160123,35.88774769849916,2.5
895,13.95,3,0.30000000000000004,0.7,0.8541115419242501,-156642.46175489327,-0.0021513069319255194,0.0023810492623265295,29.438411299312044,33.14517028525342,2.5
896,13.96,5,0.5,0.5,0.44310778506767506,-156672.10852896475,-0.0024453891759954136,0.0024438528312617346,30.43783873511676,37.40085574150099,2.5
897,13.97,5,0.5,0.5,0.8519411752996784,-156726.4705119391,-0.0025539233038866607,0.0023366740229658544,32.902588210598886,35.47544441589825,2.5
898,13.98,4,0.4,0.6,0.8912815888557537,-156704.365280298,-0.00194710613991979,0.0024162830731978085,24.353300231690493,35.097640268960824,2.5
899,13.99,3,0.30000000000000004,0.7,0.20911062191432828,-156590.2952830137,-0.002076564846507088,0.002672566346610235,26.834716388069044,35.131231830337,2.5
900,14.0,3,0.30000000000000004,0.7,0.2959712831296341,-156739.7169192661,-0.0025450481571892406,0.002636480658968761,32.00305221942248,35.37356466147961,2.5
901,14.01,4,0.4,0.6,0.6463248360976096,-156628.438354744,-0.0026982992370514188,0.0023859759059228756,34.667604999287335,34.026641518179176,2.5
902,14.02,5,0.5,0.5,0.9880202138764989,-156628.82567377135,-0.0024947107042525216,0.002586763946007949,32.284225495593525,38.27827793829009,2.5
903,14.03,4,0.4,0.6,0.26502022689180404,-156647.59167963496,-0.0023176824457880095,0.0023447793957331728,30.412629726115075,32.70364960719336,2.5
904,14.04,3,0.30000000000000004,0.7,0.202684417715668,-156636.10748405478,-0.0018356485637477191,0.0022132286366857274,24.48168023743271,32.72824935561905,2.5
905,14.05,2,0.2,0.8,0.9037375853947306,-156681.94301046824,-0.0023063112181191084,0.0023933390359118204,29.66793985318986,35.791176639955225,2.5
906,14.06,2,0.2,0.8,0.5808658287513699,-156681.31076635927,-0.002736385930631239,0.0024641405192922287,33.26803487257979,34.94410781557918,2.5
907,14.07,2,0.2,0.8,0.2746325357172358,-156785.71432508697,-0.0023138795923599294,0.0025459142542193893,31.59620245065836,39.963821380081306,2.5
908,14.08,1,0.1,0.9,0.9976306136015167,-156833.29638853334,-0.002333248017215984,0.002691873471426418,30.158962862511405,37.83870321963563,2.5
909,14.09,1,0.1,0.9,0.9976258548570707,-156716.4722611981,-0.0019719686731731172,0.002217954433984617,26.245298918717165,35.50839849477945,2.5
910,14.1,1,0.1,0.9,0.8627556309892292,-156853.1858800204,-0.0019639394907365266,0.0023337789272478418,23.956020590521295,36.198880279797066,2.5
911,14.11,0,0.0,1.0,0.738123852768336,-157062.73958902873,-0.002600126485335066,0.002595471635693781,32.12366649437239,38.851912048918244,2.5
912,14.12,0,0.0,1.0,0.9999999705554974,-156968.8859289391,-0.002558116038020116,0.0026316686836892205,32.64656532322088,37.947104904178474,2.5
913,14.13,0,0.0,1.0,0.9999970360208668,-156995.37355283106,-0.0023714779049203213,0.002591215122636489,30.779902937611517,36.04366727811802,2.5
914,14.14,0,0.0,1.0,0.9999848565379932,-157038.26172294957,-0.0024541141618877535,0.002482854898721187,32.18657805001618,34.54002794264088,2.5
915,14.15,0,0.0,1.0,0.9999966981954533,-156984.29278311986,-0.0024159654702901787,0.002274389548086583,30.393285814691225,33.90132355197781,2.5
916,14.16,0,0.0,1.0,0.9997515592011843,-157040.13798626495,-0.0025554126208942444,0.0022803947268937095,32.09269905783987,36.72187044854168,2.5
917,14.17,0,0.0,1.0,0.9106273566422997,-157037.3453513203,-0.002840470183097629,0.0025918054818989318,37.7759971466127,38.75827395698098,2.5
918,14.18,0,0.0,1.0,0.9723993357834748,-156960.77023380363,-0.002452443640878927,0.002551185902522882,36.438871632418156,35.97026885257544,2.5
919,14.19,0,0.0,1.0,0.10215374623996538,-157090.6218557253,-0.0022318025126091784,0.0024458336626964044,32.15884135832172,34.30355462593815,2.5
920,14.2,0,0.0,1.0,0.6329758495859505,-157027.60421074778,-0.0025800216800253564,0.002413884308746652,34.511501635034435,35.85135500845909,2.5
921,14.21,1,0.1,0.9,0.9999984704496568,-156759.9708565633,-0.0025883265469070793,0.0022633471647180107,34.91649792784039,36.52399439057913,2.5
922,14.22,1,0.1,0.9,0.9996768439961261,-156745.8865070906,-0.0024545592842382677,0.002359853749639478,33.3251732782785,37.9504307697851,2.5
923,14.23,1,0.1,0.9,0.9992813763931482,-156822.8704853241,-0.002393318534627287,0.0027806776361409165,30.704738395752774,44.00772876845278,2.5
924,14.24,1,0.1,0.9,0.9422684545023254,-156742.79410115394,-0.002755492111746254,0.002652144382755798,34.13555371266019,38.850167285784416,2.5
925,14.25,1,0.1,0.9,0.6400943067114301,-156779.96205814386,-0.0025047669414466197,0.002365712531199079,30.25788739931833,37.063892212217006,2.5
926,14.26,2,0.2,0.8,0.3587646419816179,-156804.2720841191,-0.002677558652419053,0.002182919450309079,35.216303997589385,32.86421517189093,2.5
927,14.27,2,0.2,0.8,0.9111458769524046,-156652.9894015171,-0.0024639066851735664,0.002644374303902854,32.61592689693331,39.32846011401773,2.5
928,14.28,2,0.2,0.8,0.20166082219478224,-156756.59216998477,-0.0024038719779609073,0.002579319064035636,33.43328421523449,37.36999064054834,2.5
929,14.29,3,0.30000000000000004,0.7,0.3225757795496866,-156533.37556171475,-0.002475417249850909,0.0024816718633408766,33.833155246617935,37.49981720489424,2.5
930,14.3,3,0.30000000000000004,0.7,0.8499148636851704,-156594.81873283393,-0.002572067693453497,0.002387864527219623,34.375975869514754,36.06988475989646,2.5
931,14.31,4,0.4,0.6,0.7757510326366219,-156633.348993968,-0.002491765756945986,0.00258315696256663,32.527767779101396,34.403570603760755,2.5
932,14.32,5,0.5,0.5,0.9768372942305141,-156594.88984376812,-0.0021005339392653312,0.0022217285734316187,29.226063053329415,31.34222621183497,2.5
933,14.33,5,0.5,0.5,0.8423434686537653,-156619.66079438562,-0.0022025596428265205,0.0025042327828312854,29.226587390202216,34.48520671039917,2.5
934,14.34,6,0.6000000000000001,0.3999999999999999,0.9898172257535819,-156729.95453923757,-0.0023759030537913004,0.0026095998199106027,29.475451816439616,37.52711979157233,2.5
935,14.35,6,0.6000000000000001,0.3999999999999999,0.6508570372842981,-156664.19892547643,-0.0024274578019612926,0.0023967585737114582,29.903478148372198,37.329372270007696,2.5
936,14.36,6,0.6000000000000001,0.3999999999999999,0.3283798781845794,-156639.9563366816,-0.002572871934558433,0.00246405279820841,28.616478914706676,32.51606320166801,2.5
937,14.37,5,0.5,0.5,0.9587003359855593,-156656.85796981424,-0.0019529535713708134,0.0022179894815862492,26.993309754800457,29.01625867014345,2.5
938,14.38,5,0.5,0.5,0.723972458405257,-156618.29637450137,-0.0022134425053142565,0.0027247054236460783,30.334007553882834,33.77994874225469,2.5
939,14.39,4,0.4,0.6,0.6371136973962008,-156675.07470543525,-0.002715225355133284,0.0025608288278321963,32.47870817553012,35.74349779434335,2.5
940,14.4,4,0.4,0.6,0.23268054493165335,-156562.9781574702,-0.002720946812653505,0.002002988963528331,33.01171606389226,32.11262180887506,2.5
941,14.41,6,0.6000000000000001,0.3999999999999999,0.845504875388799,-156702.48771070153,-0.002328010633617681,0.0022866498995051986,26.95328601966491,34.13965279305049,2.5
942,14.42,6,0.6000000000000001,0.3999999999999999,0.19476833561144247,-156713.85368333166,-0.002174602181923378,0.002757623225776275,26.897686322016742,37.10388732293918,2.5
943,14.43,7,0.7000000000000001,0.29999999999999993,0.9948041922380703,-156759.47605474477,-0.0020948766162623136,0.002434127861423964,28.53611075427383,34.02887802196058,2.5
944,14.44,7,0.7000000000000001,0.29999999999999993,0.9943560161061076,-156725.467128565,-0.0025360932507270295,0.002459829380787238,32.157961963672854,32.085341330073746,2.5
945,14.45,7,0.7000000000000001,0.29999999999999993,0.8857912680131996,-156762.12801022595,-0.002454988775992578,0.0024145678422079135,30.6985606000073,31.818785302884436,2.5
946,14.46,7,0.7000000000000001,0.29999999999999993,0.5574594091193094,-156807.34445959172,-0.0020970611163039676,0.0023090428387284824,26.282341609429004,30.51561001919813,2.5
947,14.47,8,0.8,0.19999999999999996,0.9544399992540483,-156694.02104530038,-0.00259666396344597,0.00246244055124289,32.16201640523169,31.417724532556573,2.5
948,14.48,8,0.8,0.19999999999999996,0.26507301545690226,-156938.574204542,-0.0024062214804174303,0.002468767780482133,32.18963030754053,33.78678588181896,2.5
949,14.49,8,0.8,0.19999999999999996,0.4323335444477219,-156770.6058688926,-0.0022593546944784516,0.0023903606133250576,29.294021281262562,31.759355753448858,2.5
950,14.5,7,0.7000000000000001,0.29999999999999993,0.4053096042604017,-156708.5022438725,-0.002363667304738826,0.0023026682805362703,30.81247792419924,31.1928240785234,2.5
951,14.51,6,0.6000000000000001,0.3999999999999999,0.9523985762280759,-156659.5718513796,-0.002325391476151158,0.002556937978558357,28.745448429101224,34.279347136624466,2.5
952,14.52,5,0.5,0.5,0.9424662375094893,-156683.00733361425,-0.0024398345493713567,0.0025085683751813028,29.39616738080207,35.481070126620615,2.5
953,14.53,5,0.5,0.5,0.8406176049447991,-156667.11020295884,-0.002576865624891952,0.0023366255042378305,33.09775331991256,34.16314990786031,2.5
954,14.54,6,0.6000000000000001,0.3999999999999999,0.7484174146530225,-156716.03983084665,-0.0022846528739543285,0.0025661629061299335,29.22705940101938,36.42214131496346,2.5
955,14.55,6,0.6000000000000001,0.3999999999999999,0.5133264180556778,-156704.22457477235,-0.0022885134983979634,0.0024309246318852105,30.092039427682586,32.2680874525509,2.5
956,14.56,7,0.7000000000000001,0.29999999999999993,0.5048663094893111,-156692.69863884887,-0.002224029892731271,0.0025363006379468932,28.005280975742174,33.98412791848141,2.5
957,14.57,7,0.7000000000000001,0.29999999999999993,0.6625145321350389,-156814.02344358337,-0.0024808589033512977,0.00223416259610432,29.71804784616307,30.706184421602217,2.5
958,14.58,7,0.7000000000000001,0.29999999999999993,0.1487572716296457,-156801.54309658648,-0.0025211028018595634,0.0023939422322911386,32.14509418291288,33.17927615248992,2.5
959,14.59,5,0.5,0.5,0.7861376378085814,-156590.14637459375,-0.002311011790898519,0.0026263777472308064,29.950141948265088,33.360369637776266,2.5
960,14.6,6,0.6000000000000001,0.3999999999999999,0.7777455188876126,-156776.42972377138,-0.0023288064209614078,0.002505754023062204,31.629324001683056,33.693569185488045,2.5
961,14.61,5,0.5,0.5,0.24959502759075472,-156679.9504686318,-0.0024060868489687347,0.0022674553014137683,29.52237721469311,30.23035721238901,2.5
962,14.62,4,0.4,0.6,0.9836912736322607,-156660.63601577104,-0.002450285867599767,0.002400631742435479,29.458769217928534,33.636414466402805,2.5
963,14.63,3,0.30000000000000004,0.7,0.7069076809708364,-156644.2331095289,-0.002548720063469918,0.002693601325173857,30.58315588522864,36.58060133918663,2.5
964,14.64,4,0.4,0.6,0.9476016552284819,-156756.65679995602,-0.002281087753583897,0.0024126631785942607,31.498992588148027,35.84243316636136,2.5
965,14.65,4,0.4,0.6,0.6721703452080646,-156640.53445924897,-0.0022286833253847577,0.0024119091206203985,29.098973183856838,35.47172868392053,2.5
966,14.66,3,0.30000000000000004,0.7,0.173824331373454,-156660.80467953725,-0.0025383749416450314,0.002323141917761112,31.40943762458124,33.76055379840279,2.5
967,14.67,4,0.4,0.6,0.40090171393903967,-156630.35697582542,-0.0023115617854509735,0.002396058534816287,27.406593600873908,34.602715626717874,2.5
968,14.68,5,0.5,0.5,0.8977670266249681,-156735.097099305,-0.0022029040506062357,0.0024824483157568408,28.449247721930686,35.68420538606722,2.5
969,14.69,5,0.5,0.5,0.21052713628835337,-156721.2551720584,-0.0024689874473949264,0.0027744671075299347,30.285607167860753,39.471326816133114,2.5
970,14.7,6,0.6000000000000001,0.3999999999999999,0.904732414369526,-156765.35472455353,-0.0024150402673672995,0.0022984592543765017,30.29398527471812,31.45249881930527,2.5
971,14.71,6,0.6000000000000001,0.3999999999999999,0.8175431003830351,-156768.12301888832,-0.0020943859338804884,0.0021616190530389886,27.88239072571817,31.154299150756323,2.5
972,14.72,8,0.8,0.19999999999999996,0.6414328773474333,-156830.49248899968,-0.002572367791150039,0.002644467457073796,31.375364692134955,34.07086247381842,2.5
973,14.73,8,0.8,0.19999999999999996,0.8922063598785489,-156850.97733244664,-0.002329868072894284,0.002370197909853654,31.05716999071923,33.02068317095744,2.5
974,14.74,8,0.8,0.19999999999999996,0.3894796218540608,-156798.31911006896,-0.00223059944284118,0.002419763570674291,27.696622137626818,32.613037078061446,2.5
975,14.75,9,0.9,0.09999999999999998,0.9725954555107524,-156934.35717069716,-0.002691914436737111,0.0025205417079364116,32.58750044733215,31.877475214588067,2.5
976,14.76,7,0.7000000000000001,0.29999999999999993,0.244535062940098,-156707.11884417737,-0.0023016682861539952,0.002388922650007231,30.085425598242324,30.366131225224066,2.5
977,14.77,7,0.7000000000000001,0.29999999999999993,0.5923142753321164,-156771.13964109006,-0.0023859162808428968,0.0024782044226252208,34.226212365111905,30.313636386259052,2.5
978,14.78,9,0.9,0.09999999999999998,0.8653785382480632,-156914.54579531422,-0.0025087911269271535,0.002563618421359399,31.776143057390982,33.43778498803754,2.5
979,14.79,8,0.8,0.19999999999999996,0.8090193806329928,-156974.87552742683,-0.0024374621681351864,0.0024127476704998586,29.292984886390396,33.233199474474446,2.5
980,14.8,6,0.6000000000000001,0.3999999999999999,0.8380249110901447,-156742.42697958206,-0.002256393507908254,0.002407432426209618,26.241192372247188,32.99874568150738,2.5
981,14.81,5,0.5,0.5,0.8733655530293142,-156726.30049109677,-0.002209864858866263,0.0023305906323954316,29.08828963603461,34.27272769951878,2.5
982,14.82,6,0.6000000000000001,0.3999999999999999,0.16307186478277735,-156649.94460839644,-0.0023290803420285824,0.0025223645408036094,30.03066821890434,36.033425768563525,2.5
983,14.83,5,0.5,0.5,0.5358352249318469,-156734.3404916626,-0.002428735828213246,0.002438054684590849,33.92120004995383,37.22908752755035,2.5
984,14.84,5,0.5,0.5,0.018655810313046434,-156677.57979048777,-0.0024209212141959847,0.002571291763079026,29.588630811456362,34.87448371723192,2.5
985,14.85,4,0.4,0.6,0.868100908784937,-156735.14400577056,-0.002241709078637544,0.002270538625616012,27.645970461630466,32.01606527612925,2.5
986,14.86,4,0.4,0.6,0.5205270328171482,-156737.349156113,-0.002396200348117646,0.0024732241001105093,28.490716640644962,32.54761866361024,2.5
987,14.87,3,0.30000000000000004,0.7,0.47904818957973105,-156653.29471780805,-0.0025236684281378144,0.002554382213971749,31.194102350879263,35.21830858915795,2.5
988,14.88,3,0.30000000000000004,0.7,0.9223530163821558,-156702.03351389844,-0.002561098729819431,0.002478764948136215,33.53506443207287,35.50351225689429,2.5
989,14.89,4,0.4,0.6,0.36483729611190935,-156618.48704325996,-0.002494954617664111,0.002545700303732765,31.53215467260152,36.27956832340663,2.5
990,14.9,6,0.6000000000000001,0.3999999999999999,0.3743870426928469,-156706.32070537822,-0.002338786311538618,0.0024065919048441124,29.327247742165234,34.72981442570585,2.5
991,14.91,7,0.7000000000000001,0.29999999999999993,0.8502979904003546,-156772.20670456172,-0.0021487495309103826,0.0023592097488705083,26.087273488515642,34.317907381337484,2.5
992,14.92,6,0.6000000000000001,0.3999999999999999,0.28082172682930734,-156804.16421504036,-0.0021217149049633146,0.002417585777593555,26.46265059378413,34.73367717771982,2.5
993,14.93,7,0.7000000000000001,0.29999999999999993,0.598517370822401,-156758.24600076376,-0.0023905486441880563,0.0024363371627668263,30.445657847013738,35.42056549205781,2.5
994,14.94,8,0.8,0.19999999999999996,0.7653771821566738,-156917.76165885344,-0.0025961027058273318,0.0024736558145867487,34.03172605367239,33.743978014883,2.5
995,14.95,9,0.9,0.09999999999999998,0.961044053094867,-156881.42434934073,-0.002279263352851534,0.002482204299017219,30.007667476600083,31.815032363489486,2.5
996,14.96,9,0.9,0.09999999999999998,0.9524214421182735,-156967.1962067872,-0.002334583168663553,0.0025962602251362096,27.539099873209867,31.824565192191,2.5
997,14.97,9,0.9,0.09999999999999998,0.8744200346406656,-156920.4130991486,-0.002423323273412305,0.0022607184528851978,30.281578632193956,26.514668784980195,2.5
998,14.98,9,0.9,0.09999999999999998,0.8495001840678733,-157014.87269419347,-0.0023043070199984745,0.0020869418374227745,33.802064269052366,27.348146851205918,2.5
999,14.99,8,0.8,0.19999999999999996,0.5308873010440485,-156830.01600760617,-0.0026400378678322236,0.002617528228507534,34.18954831431094,31.1225639529045,2.5
1000,15.0,10,1.0,0.0,0.46869807324585855,-157213.18916036794,-0.0023917713161581773,0.0026584529503010093,30.575687914134715,35.60318296366331,1.25
1001,15.01,10,1.0,0.0,0.9999152321276256,-157266.465534046,-0.0023740999763160594,0.0022333063989515055,28.28136865662294,29.147057997335384,1.25
1002,15.02,10,1.0,0.0,0.9999996625577774,-157143.5902591475,-0.0021701378346538173,0.0023225247891092145,26.88142171801759,29.557174678158425,1.25
1003,15.03,10,1.0,0.0,0.9891114549871596,-157216.4208037016,-0.0019569380149929553,0.002401220848055579,26.19679300192828,31.46695246956762,1.25
1004,15.04,8,0.8,0.19999999999999996,0.12947416556448085,-156942.245087011,-0.0023736690259740243,0.0024851344142091136,29.3042861411047,33.22270834869811,1.25
1005,15.05,8,0.8,0.19999999999999996,0.3441264692666564,-156781.4751331486,-0.002703978158471019,0.002375989287928897,34.66620464368703,33.21914798486196,1.25
1006,15.06,7,0.7000000000000001,0.29999999999999993,0.6122551931076523,-156784.81152092296,-0.0024787899863889045,0.0022838153471423477,32.25699687004368,31.01517512380528,1.25
1007,15.07,7,0.7000000000000001,0.29999999999999993,0.6540677082153632,-156865.67072930874,-0.002289434045528981,0.0024922204726018967,28.58107495137578,28.46391442842956,1.25
1008,15.08,8,0.8,0.19999999999999996,0.18765054776980608,-156796.96853876775,-0.0018792629313159814,0.002533444410437339,24.47211090438589,30.100572398077645,1.25
1009,15.09,7,0.7000000000000001,0.29999999999999993,0.8015276868808217,-156809.89330184384,-0.0024051470948658086,0.0024466420661328927,31.03398978841637,34.888298215863266,1.25
1010,15.1,5,0.5,0.5,0.7563949951187472,-156703.36482406792,-0.003036737098648555,0.0025319827519334837,36.20506854306841,34.92299202662251,1.25
1011,15.11,3,0.30000000000000004,0.7,0.2454187888153814,-156595.66964300125,-0.0022496511161453872,0.0024843501378218795,30.212751399548193,37.895835369451035,1.25
1012,15.12,5,0.5,0.5,0.3276964345238978,-156682.20881793735,-0.0023189335333607276,0.002315319444266002,28.16647362567757,31.574999562987724,1.25
1013,15.13,6,0.6000000000000001,0.3999999999999999,0.10118474254507258,-156729.57648470995,-0.0023291687091389003,0.002372118250622933,28.411019719981486,32.352539360332116,1.25
1014,15.14,5,0.5,0.5,0.4582627341575913,-156733.61142346478,-0.00212241016430465,0.002351405744187865,27.495501084927362,32.48260511379109,1.25
1015,15.15,4,0.4,0.6,0.21209137838421552,-156704.4635443304,-0.002550801512146127,0.002590861686782248,33.11268130932436,37.01504179845357,1.25
1016,15.16,2,0.2,0.8,0.4026800568219818,-156649.3528568213,-0.0025055855963829025,0.0025843448070894458,31.72063940199517,38.28202152748212,1.25
1017,15.17,2,0.2,0.8,0.6806530934946385,-156695.96744375577,-0.002133024754787736,0.0025539593849034556,25.725840577058108,39.02052507083695,1.25
1018,15.18,2,0.2,0.8,0.7398095552222821,-156852.30908360737,-0.0022561319717486275,0.0022297082784773973,26.643074117030224,31.48057703618299,1.25
1019,15.19,3,0.30000000000000004,0.7,0.8525019724227331,-156743.61854956616,-0.0023057016821082803,0.002150345583755873,29.189357503749957,34.204550977570506,1.25
1020,15.2,3,0.30000000000000004,0.7,0.8502079989824359,-156697.86214763962,-0.0026201398850063903,0.0025494941789822195,32.411085353323024,38.00079422350194,1.25
1021,15.21,2,0.2,0.8,0.681467060578188,-156711.34059842787,-0.0024916133725808704,0.0027736402669165713,33.16725914838291,38.480973730611744,1.25
1022,15.22,3,0.30000000000000004,0.7,0.7713706383383157,-156636.92269254997,-0.002295528619057044,0.0025960910456213973,29.92209841864422,34.89404354382598,1.25
1023,15.23,3,0.30000000000000004,0.7,0.559804389683738,-156666.2153371012,-0.00224621834839099,0.002067823241412053,29.049098697236836,29.369889330256374,1.25
1024,15.24,2,0.2,0.8,0.9538763905281831,-156755.7505946134,-0.0022950548405029324,0.0023545953625606214,28.05647697146094,36.0173656362491,1.25
1025,15.25,2,0.2,0.8,0.9541337175285147,-156696.96271219518,-0.00258982962032428,0.0027455757589353695,30.449591504395013,39.77237391434656,1.25
1026,15.26,4,0.4,0.6,0.11502111135769014,-156591.49353383537,-0.002398710124756194,0.002435689159448172,29.95652430728378,38.78626100719954,1.25
1027,15.27,3,0.30000000000000004,0.7,0.5513502027748094,-156752.66208368455,-0.0023457628123371805,0.0023859849739206137,28.992934262326642,34.04037759523907,1.25
1028,15.28,4,0.4,0.6,0.52558348875545,-156738.8913070908,-0.0020823159385521374,0.00248994125430231,26.45999708058132,34.379431653890016,1.25
1029,15.29,4,0.4,0.6,0.3306092720094795,-156616.79205546976,-0.0021961627798631317,0.002227972188486968,29.716714517234212,32.2018869671931,1.25
1030,15.3,6,0.6000000000000001,0.3999999999999999,0.33864715119612804,-156786.80505920807,-0.0026483516007777884,0.0024383494978534688,33.328071915145536,35.03679630598294,1.25
1031,15.31,5,0.5,0.5,0.3823071080948992,-156695.50617780155,-0.002580528515861323,0.0025182518661428545,32.52812464650736,36.283920246318615,1.25
1032,15.32,5,0.5,0.5,0.6815507306837446,-156661.67317422462,-0.0022466740434410755,0.0025284937926058865,27.411038246046257,32.80702888276857,1.25
